i,j,name_i,name_j,distance_m,rssi_dbm,per,adjacent
0,1,0,1,14.1421,-71.3674,0,1
0,2,0,2,115.313,-101.727,0.03,1
0,3,0,3,362.829,-82.8748,0,1
0,4,0,4,630.052,-92.7887,0,1
0,5,0,5,970.152,-103.506,0.4,1
0,6,0,6,1481.39,-100.96,0.006,1
0,7,0,7,38.2099,-72.7633,0,0
0,8,0,8,58.8982,-70.7718,0,0
0,9,0,9,77.1557,-85.2868,0,0
0,10,0,10,99.7647,-79.1062,0,0
0,11,0,11,125.252,-89.1483,0,0
0,12,0,12,147.187,-88.856,0,0
0,13,0,13,173.358,-103.245,0.15,0
0,14,0,14,208.01,-93.9086,0,0
0,15,0,15,234.293,-116.493,1,0
0,16,0,16,250.639,-101.21,0.006,0
0,17,0,17,269.676,-114.145,1,0
0,18,0,18,287.367,-97.6127,0,0
0,19,0,19,319.081,-94.2852,0,0
0,20,0,20,347.922,-109.915,1,0
0,21,0,21,369.899,-104.02,0.4,0
0,22,0,22,397.434,-91.8396,0,0
0,23,0,23,425.763,-101.998,0.03,0
0,24,0,24,457.542,-120.01,1,0
0,25,0,25,487.222,-94.6138,0,0
0,26,0,26,513.361,-86.9802,0,0
0,27,0,27,541.66,-107.727,1,0
0,28,0,28,565.701,-113.547,1,0
0,29,0,29,591.156,-123.669,1,0
0,30,0,30,619.427,-104.208,0.4,0
0,31,0,31,647.716,-106.192,1,0
0,32,0,32,670.433,-110.551,1,0
0,33,0,33,689.534,-105.675,1,0
0,34,0,34,717.207,-94.4046,0,0
0,35,0,35,739.024,-126.614,1,0
0,36,0,36,768.719,-97.3156,0,0
0,37,0,37,790.069,-120.765,1,0
0,38,0,38,812.69,-121.904,1,0
0,39,0,39,839.422,-118.795,1,0
0,40,0,40,857.055,-129.067,1,0
0,41,0,41,883.894,-122.715,1,0
0,42,0,42,909.449,-103.389,0.4,0
0,43,0,43,938.363,-94.8357,0,0
0,44,0,44,965.207,-119.062,1,0
0,45,0,45,981.473,-112.24,1,0
0,46,0,46,999.142,-126.724,1,0
0,47,0,47,1022.49,-126.47,1,0
0,48,0,48,1055.03,-127.926,1,0
0,49,0,49,1083.33,-125.537,1,0
0,50,0,50,1103.8,-95.9358,0,0
0,51,0,51,1129.3,-125.917,1,0
0,52,0,52,1148.45,-94.4406,0,0
0,53,0,53,1180.25,-104.038,0.4,0
0,54,0,54,1214.91,-100.16,0.0015,0
0,55,0,55,1242.41,-95.9312,0,0
0,56,0,56,1261.49,-128.82,1,0
0,57,0,57,1281.29,-120.65,1,0
0,58,0,58,1310.31,-97.9576,0,0
0,59,0,59,1339.98,-117.941,1,0
0,60,0,60,1369.7,-111.253,1,0
0,61,0,61,1393.84,-121.427,1,0
0,62,0,62,1418.49,-133.028,1,0
0,63,0,63,1443.93,-111.339,1,0
0,64,0,64,1466.55,-116.329,1,0
0,65,0,65,1497.65,-103.086,0.15,0
0,66,0,66,1529.48,-123.042,1,0
0,67,0,67,1559.88,-107.123,1,0
0,68,0,68,1583.24,-108.288,1,0
0,69,0,69,1607.27,-101.483,0.03,0
0,70,0,70,1627.81,-123.368,1,0
0,71,0,71,1648.29,-127.349,1,0
0,72,0,72,1665.25,-129.491,1,0
0,73,0,73,1685.77,-112.714,1,0
0,74,0,74,1711.98,-97.0777,0,0
0,75,0,DSO,14.1421,-56.0534,0,1
0,76,0,Market,14.1421,-84.6923,0,1
1,2,1,2,101.178,-96.7391,0,0
1,3,1,3,348.69,-122.079,1,0
1,4,1,4,615.91,-113.892,1,0
1,5,1,5,956.009,-121.212,1,0
1,6,1,6,1467.25,-106.946,1,0
1,7,1,7,24.0832,-70.5282,0,0
1,8,1,8,44.8219,-82.5514,0,0
1,9,1,9,63.0317,-99.2386,0,0
1,10,1,10,85.6329,-79.214,0,0
1,11,1,11,111.212,-76.7282,0,0
1,12,1,12,133.056,-77.0915,0,0
1,13,1,13,159.226,-93.6322,0,0
1,14,1,14,193.876,-96.1962,0,0
1,15,1,15,220.166,-114.875,1,0
1,16,1,16,236.516,-83.0003,0,0
1,17,1,17,255.548,-91.5702,0,0
1,18,1,18,273.24,-116.542,1,0
1,19,1,19,304.948,-92.8717,0,0
1,20,1,20,333.781,-86.9251,0,0
1,21,1,21,355.76,-87.9005,0,0
1,22,1,22,383.294,-104.339,0.4,0
1,23,1,23,411.624,-84.7409,0,0
1,24,1,24,443.402,-87.9571,0,0
1,25,1,25,473.08,-112.328,1,0
1,26,1,26,499.219,-122.316,1,0
1,27,1,27,527.519,-94.5861,0,0
1,28,1,28,551.56,-122.926,1,0
1,29,1,29,577.015,-97.5218,0,0
1,30,1,30,605.285,-99.2726,0,0
1,31,1,31,633.574,-107.375,1,0
1,32,1,32,656.293,-111.394,1,0
1,33,1,33,675.394,-90.4019,0,0
1,34,1,34,703.069,-111.253,1,0
1,35,1,35,724.884,-111.846,1,0
1,36,1,36,754.579,-113.788,1,0
1,37,1,37,775.931,-95.3418,0,0
1,38,1,38,798.552,-127.984,1,0
1,39,1,39,825.281,-113.58,1,0
1,40,1,40,842.914,-100.631,0.006,0
1,41,1,41,869.752,-118.454,1,0
1,42,1,42,895.309,-99.9563,0.0015,0
1,43,1,43,924.221,-95.0851,0,0
1,44,1,44,951.065,-112.578,1,0
1,45,1,45,967.331,-107.95,1,0
1,46,1,46,985,-129.542,1,0
1,47,1,47,1008.34,-119.524,1,0
1,48,1,48,1040.89,-111.747,1,0
1,49,1,49,1069.19,-108.824,1,0
1,50,1,50,1089.66,-114.046,1,0
1,51,1,51,1115.16,-94.6211,0,0
1,52,1,52,1134.31,-123.39,1,0
1,53,1,53,1166.11,-114.447,1,0
1,54,1,54,1200.77,-95.0792,0,0
1,55,1,55,1228.27,-120.014,1,0
1,56,1,56,1247.34,-99.1946,0,0
1,57,1,57,1267.15,-114.328,1,0
1,58,1,58,1296.17,-125.626,1,0
1,59,1,59,1325.83,-131.91,1,0
1,60,1,60,1355.55,-95.5106,0,0
1,61,1,61,1379.7,-117.934,1,0
1,62,1,62,1404.35,-129.951,1,0
1,63,1,63,1429.79,-130.918,1,0
1,64,1,64,1452.4,-116.549,1,0
1,65,1,65,1483.51,-100.601,0.006,0
1,66,1,66,1515.34,-113.206,1,0
1,67,1,67,1545.74,-101.03,0.006,0
1,68,1,68,1569.1,-131.275,1,0
1,69,1,69,1593.12,-128.017,1,0
1,70,1,70,1613.67,-110.936,1,0
1,71,1,71,1634.15,-111.849,1,0
1,72,1,72,1651.11,-117.569,1,0
1,73,1,73,1671.63,-102.753,0.15,0
1,74,1,74,1697.84,-122.366,1,0
1,75,1,DSO,28.2843,-97.8074,0,0
1,76,1,Market,28.2843,-75.1575,0,0
2,3,2,3,247.524,-93.4592,0,0
2,4,2,4,514.844,-108.75,1,0
2,5,2,5,854.906,-120.347,1,0
2,6,2,6,1366.13,-119.9,1,0
2,7,2,7,77.1038,-98.4576,0,1
2,8,2,8,57.2014,-71.8769,0,1
2,9,2,9,38.833,-98.7925,0,1
2,10,2,10,15.5563,-83.1225,0,1
2,11,2,11,14.0357,-79.5678,0,1
2,12,2,12,31.8904,-87.6594,0,1
2,13,2,13,58.0517,-96.9902,0,1
2,14,2,14,92.6984,-85.1752,0,1
2,15,2,15,119.004,-87.1434,0,0
2,16,2,16,135.37,-104.836,0.8,0
2,17,2,17,154.383,-86.2453,0,0
2,18,2,18,172.073,-90.6517,0,0
2,19,2,19,203.769,-113.694,1,0
2,20,2,20,232.639,-109.121,1,0
2,21,2,21,254.594,-96.9168,0,0
2,22,2,22,282.144,-115.939,1,0
2,23,2,23,310.459,-120.11,1,0
2,24,2,24,342.251,-82.8299,0,0
2,25,2,25,371.941,-109.623,1,0
2,26,2,26,398.107,-103.601,0.4,0
2,27,2,27,426.386,-109.14,1,0
2,28,2,28,450.494,-87.7017,0,0
2,29,2,29,475.883,-89.8161,0,0
2,30,2,30,504.172,-117.206,1,0
2,31,2,31,532.489,-124.182,1,0
2,32,2,32,555.277,-89.1291,0,0
2,33,2,33,574.381,-104.857,0.8,0
2,34,2,34,602.097,-101.482,0.03,0
2,35,2,35,623.862,-110.714,1,0
2,36,2,36,653.552,-125.655,1,0
2,37,2,37,674.959,-104.587,0.8,0
2,38,2,38,697.574,-103.74,0.4,0
2,39,2,39,724.244,-98.355,0,0
2,40,2,40,741.852,-119.599,1,0
2,41,2,41,768.664,-125.526,1,0
2,42,2,42,794.278,-120.539,1,0
2,43,2,43,823.15,-112.933,1,0
2,44,2,44,849.972,-102.319,0.03,0
2,45,2,45,866.241,-90.5438,0,0
2,46,2,46,883.894,-121.514,1,0
2,47,2,47,907.218,-115.516,1,0
2,48,2,48,939.752,-97.2537,0,0
2,49,2,49,968.05,-104.46,0.8,0
2,50,2,50,988.536,-114.721,1,0
2,51,2,51,1014.02,-112.879,1,0
2,52,2,52,1033.15,-92.3198,0,0
2,53,2,53,1064.96,-127.661,1,0
2,54,2,54,1099.62,-120.863,1,0
2,55,2,55,1127.14,-107.007,1,0
2,56,2,56,1146.22,-111.687,1,0
2,57,2,57,1166.02,-129.352,1,0
2,58,2,58,1195.03,-123.807,1,0
2,59,2,59,1224.71,-118.371,1,0
2,60,2,60,1254.42,-112.341,1,0
2,61,2,61,1278.54,-94.4434,0,0
2,62,2,62,1303.21,-104.737,0.8,0
2,63,2,63,1328.66,-131.322,1,0
2,64,2,64,1351.28,-127.559,1,0
2,65,2,65,1382.4,-122.125,1,0
2,66,2,66,1414.21,-116.74,1,0
2,67,2,67,1444.62,-134.764,1,0
2,68,2,68,1468.01,-97.814,0,0
2,69,2,69,1492.03,-102.045,0.03,0
2,70,2,70,1512.59,-114.17,1,0
2,71,2,71,1533.06,-100.873,0.006,0
2,72,2,72,1550.02,-125.194,1,0
2,73,2,73,1570.54,-132.901,1,0
2,74,2,74,1596.77,-103.419,0.4,0
2,75,2,DSO,129.449,-101.791,0.03,0
2,76,2,Market,129.449,-92.4906,0,0
3,4,3,4,267.589,-82.8656,0,0
3,5,3,5,607.474,-96.5613,0,0
3,6,3,6,1118.67,-122.869,1,0
3,7,3,7,324.624,-102.234,0.03,0
3,8,3,8,304.322,-111.498,1,0
3,9,3,9,285.895,-89.1431,0,0
3,10,3,10,263.078,-116.999,1,0
3,11,3,11,238.38,-81.1938,0,0
3,12,3,12,215.678,-106.813,1,0
3,13,3,13,189.51,-97.9833,0,0
3,14,3,14,154.858,-80.4457,0,0
3,15,3,15,128.725,-80.7606,0,1
3,16,3,16,112.539,-73.4975,0,1
3,17,3,17,93.4345,-86.9389,0,1
3,18,3,18,75.8222,-70.3206,0,1
3,19,3,19,43.9318,-68.8264,0,1
3,20,3,20,15.2643,-56.482,0,1
3,21,3,21,7.07107,-69.0583,0,1
3,22,3,22,34.7131,-72.3345,0,1
3,23,3,23,62.9365,-71.7397,0,1
3,24,3,24,94.7629,-82.7577,0,1
3,25,3,25,124.483,-95.1316,0,1
3,26,3,26,150.748,-84.5116,0,1
3,27,3,27,178.933,-98.8429,0,0
3,28,3,28,203.295,-116.545,1,0
3,29,3,29,228.423,-112.532,1,0
3,30,3,30,256.759,-90.9995,0,0
3,31,3,31,285.161,-85.745,0,0
3,32,3,32,308.183,-90.7973,0,0
3,33,3,33,327.283,-93.142,0,0
3,34,3,34,355.124,-86.3461,0,0
3,35,3,35,376.701,-106.627,1,0
3,36,3,36,406.362,-106.657,1,0
3,37,3,37,427.937,-123.088,1,0
3,38,3,38,450.522,-101.468,0.03,0
3,39,3,39,477.001,-107.688,1,0
3,40,3,40,494.535,-100.274,0.0015,0
3,41,3,41,521.276,-86.7635,0,0
3,42,3,42,547.033,-118.956,1,0
3,43,3,43,575.795,-118.907,1,0
3,44,3,44,602.561,-98.8666,0,0
3,45,3,45,618.835,-96.8267,0,0
3,46,3,46,636.453,-116.447,1,0
3,47,3,47,659.74,-120.348,1,0
3,48,3,48,692.258,-112.999,1,0
3,49,3,49,720.545,-104.344,0.4,0
3,50,3,50,741.053,-106.15,1,0
3,51,3,51,766.509,-123.908,1,0
3,52,3,52,785.634,-119.656,1,0
3,53,3,53,817.446,-119.81,1,0
3,54,3,54,852.099,-107.399,1,0
3,55,3,55,879.641,-112.812,1,0
3,56,3,56,898.74,-107.884,1,0
3,57,3,57,918.534,-96.3963,0,0
3,58,3,58,947.527,-105.684,1,0
3,59,3,59,977.226,-93.8728,0,0
3,60,3,60,1006.92,-97.8697,0,0
3,61,3,61,1031.02,-96.7953,0,0
3,62,3,62,1055.71,-129.635,1,0
3,63,3,63,1081.17,-94.1361,0,0
3,64,3,64,1103.8,-129.19,1,0
3,65,3,65,1134.92,-97.0753,0,0
3,66,3,66,1166.73,-124.294,1,0
3,67,3,67,1197.16,-102.268,0.03,0
3,68,3,68,1220.58,-118.061,1,0
3,69,3,69,1244.59,-122.096,1,0
3,70,3,70,1265.18,-95.1592,0,0
3,71,3,71,1285.63,-116.247,1,0
3,72,3,72,1302.58,-120.145,1,0
3,73,3,73,1323.11,-94.6104,0,0
3,74,3,74,1349.37,-99.4696,0.0015,0
3,75,3,DSO,376.968,-86.0813,0,0
3,76,3,Market,376.968,-94.9767,0,0
4,5,4,5,340.137,-121,1,0
4,6,4,6,851.375,-104.711,0.8,0
4,7,4,7,591.883,-109.845,1,0
4,8,4,8,571.342,-97.7999,0,0
4,9,4,9,552.959,-94.6618,0,0
4,10,4,10,530.398,-89.127,0,0
4,11,4,11,505.942,-95.8512,0,0
4,12,4,12,483.07,-91.4419,0,0
4,13,4,13,456.931,-114.626,1,0
4,14,4,14,422.314,-90.6537,0,0
4,15,4,15,396.285,-91.4535,0,0
4,16,4,16,380.128,-120.823,1,0
4,17,4,17,361.024,-106.081,1,0
4,18,4,18,343.402,-97.2376,0,0
4,19,4,19,311.516,-120.347,1,0
4,20,4,20,282.285,-82.6907,0,0
4,21,4,21,260.526,-113.866,1,0
4,22,4,22,232.88,-108.657,1,0
4,23,4,23,204.795,-87.4965,0,0
4,24,4,24,172.905,-88.3795,0,0
4,25,4,25,143.178,-94.5445,0,0
4,26,4,26,116.846,-81.2028,0,0
4,27,4,27,88.8651,-95.4491,0,1
4,28,4,28,64.3506,-101.006,0.006,1
4,29,4,29,39.9625,-99.4301,0.0015,1
4,30,4,30,12.3693,-59.7948,0,1
4,31,4,31,17.8045,-87.0607,0,1
4,32,4,32,40.8044,-64.6334,0,1
4,33,4,33,59.8164,-93.2574,0,1
4,34,4,34,87.8009,-73.3471,0,1
4,35,4,35,109.124,-74.0219,0,0
4,36,4,36,138.773,-93.9761,0,0
4,37,4,37,160.431,-108.337,1,0
4,38,4,38,182.981,-101.177,0.006,0
4,39,4,39,209.423,-108.6,1,0
4,40,4,40,227.009,-101.551,0.03,0
4,41,4,41,253.852,-97.9791,0,0
4,42,4,42,279.458,-93.297,0,0
4,43,4,43,308.312,-102.729,0.15,0
4,44,4,44,335.172,-121.726,1,0
4,45,4,45,351.433,-86.9665,0,0
4,46,4,46,369.134,-106.21,1,0
4,47,4,47,392.552,-89.3955,0,0
4,48,4,48,425.141,-99.4525,0.0015,0
4,49,4,49,453.499,-105.159,0.8,0
4,50,4,50,473.865,-107.227,1,0
4,51,4,51,499.46,-94.2722,0,0
4,52,4,52,518.715,-115.788,1,0
4,53,4,53,550.485,-123.149,1,0
4,54,4,54,585.137,-113.791,1,0
4,55,4,55,612.487,-105.904,1,0
4,56,4,56,631.513,-98.2806,0,0
4,57,4,57,651.332,-93.2429,0,0
4,58,4,58,680.415,-90.9851,0,0
4,59,4,59,710.004,-119.271,1,0
4,60,4,60,739.769,-103.861,0.4,0
4,61,4,61,764.054,-97.848,0,0
4,62,4,62,788.564,-114.802,1,0
4,63,4,63,813.969,-92.8587,0,0
4,64,4,64,836.558,-98.5331,0,0
4,65,4,65,867.643,-94.2598,0,0
4,66,4,66,899.494,-120.866,1,0
4,67,4,67,929.859,-97.5328,0,0
4,68,4,68,953.189,-93.9212,0,0
4,69,4,69,977.223,-105.735,1,0
4,70,4,70,997.758,-102.069,0.03,0
4,71,4,71,1018.24,-95.6455,0,0
4,72,4,72,1035.21,-124.167,1,0
4,73,4,73,1055.72,-97.8777,0,0
4,74,4,74,1081.93,-100.098,0.0015,0
4,75,4,DSO,644.193,-125.097,1,0
4,76,4,Market,644.193,-113.435,1,0
5,6,5,6,511.243,-108.912,1,0
5,7,5,7,931.971,-112.051,1,0
5,8,5,8,911.467,-124.457,1,0
5,9,5,9,893.078,-127.686,1,0
5,10,5,10,870.463,-115.403,1,0
5,11,5,11,845.843,-100.754,0.006,0
5,12,5,12,823.103,-102.966,0.15,0
5,13,5,13,796.947,-92.3432,0,0
5,14,5,14,762.308,-118.439,1,0
5,15,5,15,736.196,-118.419,1,0
5,16,5,16,719.974,-109.732,1,0
5,17,5,17,700.872,-119.476,1,0
5,18,5,18,683.212,-117.84,1,0
5,19,5,19,651.356,-124.265,1,0
5,20,5,20,622.28,-94.1722,0,0
5,21,5,21,600.404,-124.524,1,0
5,22,5,22,572.8,-114.319,1,0
5,23,5,23,544.562,-86.9552,0,0
5,24,5,24,512.711,-102.946,0.15,0
5,25,5,25,482.996,-94.7296,0,0
5,26,5,26,456.8,-114.013,1,0
5,27,5,27,428.544,-108.987,1,0
5,28,5,28,404.475,-114.067,1,0
5,29,5,29,379.051,-121.211,1,0
5,30,5,30,350.736,-98.4803,0,0
5,31,5,31,322.444,-119.852,1,0
5,32,5,32,299.977,-118.226,1,0
5,33,5,33,280.922,-102.914,0.15,0
5,34,5,34,253.622,-87.9003,0,0
5,35,5,35,231.467,-79.2861,0,1
5,36,5,36,201.804,-103.437,0.4,1
5,37,5,37,181.177,-92.4386,0,1
5,38,5,38,158.673,-87.4667,0,1
5,39,5,39,131.244,-93.4774,0,1
5,40,5,40,113.358,-79.4433,0,1
5,41,5,41,86.3134,-94.5702,0,1
5,42,5,42,62.1289,-68.5061,0,1
5,43,5,43,32.45,-83.8824,0,1
5,44,5,44,5.38516,-64.3802,0,1
5,45,5,45,11.6619,-90.0589,0,1
5,46,5,46,29,-93.2577,0,1
5,47,5,47,52.6308,-102.85,0.15,1
5,48,5,48,85.276,-85.0278,0,1
5,49,5,49,113.701,-88.5865,0,1
5,50,5,50,133.795,-98.5733,0,1
5,51,5,51,159.552,-77.1282,0,1
5,52,5,52,178.997,-83.6914,0,1
5,53,5,53,210.64,-92.3301,0,1
5,54,5,54,245.247,-84.5215,0,1
5,55,5,55,272.391,-83.5209,0,0
5,56,5,56,291.383,-86.3687,0,0
5,57,5,57,311.207,-109.265,1,0
5,58,5,58,340.331,-102.541,0.15,0
5,59,5,59,369.872,-83.5457,0,0
5,60,5,60,399.656,-84.5709,0,0
5,61,5,61,424.053,-102.606,0.15,0
5,62,5,62,448.448,-122.629,1,0
5,63,5,63,473.838,-123.641,1,0
5,64,5,64,496.421,-118.678,1,0
5,65,5,65,527.509,-99.4882,0.0015,0
5,66,5,66,559.358,-87.2308,0,0
5,67,5,67,589.729,-105.973,1,0
5,68,5,68,613.111,-94.4748,0,0
5,69,5,69,637.122,-91.9763,0,0
5,70,5,70,657.707,-101.319,0.006,0
5,71,5,71,678.16,-108.426,1,0
5,72,5,72,695.115,-93.7572,0,0
5,73,5,73,715.642,-124.198,1,0
5,74,5,74,741.904,-121.463,1,0
5,75,5,DSO,984.294,-112.914,1,0
5,76,5,Market,984.294,-105.328,0.8,0
6,7,6,7,1443.21,-106.122,1,0
6,8,6,8,1422.71,-132.343,1,0
6,9,6,9,1404.32,-108.809,1,0
6,10,6,10,1381.69,-117.765,1,0
6,11,6,11,1357,-130.179,1,0
6,12,6,12,1334.32,-129.335,1,0
6,13,6,13,1308.16,-103.669,0.4,0
6,14,6,14,1273.52,-127.566,1,0
6,15,6,15,1247.38,-94.5515,0,0
6,16,6,16,1231.13,-129.698,1,0
6,17,6,17,1212.03,-131.976,1,0
6,18,6,18,1194.36,-111.614,1,0
6,19,6,19,1162.53,-110.183,1,0
6,20,6,20,1133.5,-114.618,1,0
6,21,6,21,1111.59,-106.447,1,0
6,22,6,22,1084.01,-124.321,1,0
6,23,6,23,1055.74,-115.23,1,0
6,24,6,24,1023.91,-103.31,0.15,0
6,25,6,25,994.201,-96.6867,0,0
6,26,6,26,968.029,-111.004,1,0
6,27,6,27,939.752,-129.138,1,0
6,28,6,28,915.717,-114.876,1,0
6,29,6,29,890.254,-103.211,0.15,0
6,30,6,30,861.963,-91.0073,0,0
6,31,6,31,833.686,-128.21,1,0
6,32,6,32,811.141,-113.597,1,0
6,33,6,33,792.062,-98.3871,0,0
6,34,6,34,764.587,-106.692,1,0
6,35,6,35,742.571,-99.039,0,0
6,36,6,36,712.877,-121.031,1,0
6,37,6,37,691.834,-123.028,1,0
6,38,6,38,669.216,-100.797,0.006,0
6,39,6,39,642.179,-97.2401,0,0
6,40,6,40,624.443,-123.302,1,0
6,41,6,41,597.526,-119.807,1,0
6,42,6,42,572.242,-109.942,1,0
6,43,6,43,543.124,-108.13,1,0
6,44,6,44,516.205,-93.2931,0,0
6,45,6,45,499.949,-93.3051,0,0
6,46,6,46,482.249,-116.859,1,0
6,47,6,47,458.926,-108.465,1,0
6,48,6,48,426.433,-108.754,1,0
6,49,6,49,398.207,-85.6039,0,0
6,50,6,50,377.619,-85.3736,0,0
6,51,6,51,352.278,-83.2488,0,0
6,52,6,52,333.378,-98.9427,0,0
6,53,6,53,301.559,-83.2521,0,0
6,54,6,54,266.993,-107.369,1,0
6,55,6,55,239.107,-95.2247,0,1
6,56,6,56,219.939,-101.598,0.03,1
6,57,6,57,200.172,-77.7204,0,1
6,58,6,58,171.406,-91.4199,0,1
6,59,6,59,141.485,-84.8785,0,1
6,60,6,60,112.045,-75.9542,0,1
6,61,6,61,89.5879,-94.9098,0,1
6,62,6,62,63.6003,-74.0556,0,1
6,63,6,63,38.0132,-96.4287,0,1
6,64,6,64,15.2643,-63.7295,0,1
6,65,6,65,16.2788,-78.8971,0,1
6,66,6,66,48.2701,-82.0451,0,1
6,67,6,67,78.492,-94.6958,0,1
6,68,6,68,102.303,-85.7816,0,1
6,69,6,69,126.063,-85.111,0,1
6,70,6,70,146.986,-103.017,0.15,1
6,71,6,71,167.171,-99.6127,0.0015,1
6,72,6,72,184.043,-79.9636,0,1
6,73,6,73,204.629,-79.3543,0,1
6,74,6,74,231.141,-79.1403,0,1
6,75,6,DSO,1495.53,-108.079,1,0
6,76,6,Market,1495.53,-105.74,1,0
7,8,7,8,21.4709,-85.1448,0,1
7,9,7,9,39.2046,-82.238,0,1
7,10,7,10,61.5549,-85.4964,0,1
7,11,7,11,87.2009,-84.8793,0,1
7,12,7,12,108.977,-87.707,0,1
7,13,7,13,135.148,-83.9011,0,1
7,14,7,14,169.8,-92.7074,0,1
7,15,7,15,196.084,-78.4518,0,0
7,16,7,16,212.434,-94.2798,0,0
7,17,7,17,231.467,-100.233,0.0015,0
7,18,7,18,249.159,-92.3011,0,0
7,19,7,19,280.872,-85.8542,0,0
7,20,7,20,309.726,-106.373,1,0
7,21,7,21,331.694,-104.549,0.8,0
7,22,7,22,359.235,-99.9937,0.0015,0
7,23,7,23,387.559,-90.1562,0,0
7,24,7,24,419.344,-123.08,1,0
7,25,7,25,449.027,-101.565,0.03,0
7,26,7,26,475.176,-112.325,1,0
7,27,7,27,503.468,-113.103,1,0
7,28,7,28,527.532,-94.064,0,0
7,29,7,29,552.965,-97.4862,0,0
7,30,7,30,581.242,-104.031,0.4,0
7,31,7,31,609.541,-87.7762,0,0
7,32,7,32,632.282,-101.428,0.03,0
7,33,7,33,651.384,-96.7476,0,0
7,34,7,34,679.071,-120.22,1,0
7,35,7,35,700.872,-89.8672,0,0
7,36,7,36,730.565,-124.149,1,0
7,37,7,37,751.934,-126.595,1,0
7,38,7,38,774.553,-125.611,1,0
7,39,7,39,801.265,-121.035,1,0
7,40,7,40,818.889,-116.45,1,0
7,41,7,41,845.719,-110.924,1,0
7,42,7,42,871.294,-101.288,0.006,0
7,43,7,43,900.194,-91.4214,0,0
7,44,7,44,927.03,-101.113,0.006,0
7,45,7,45,943.297,-103.121,0.15,0
7,46,7,46,960.96,-125.526,1,0
7,47,7,47,984.297,-113.168,1,0
7,48,7,48,1016.84,-112.93,1,0
7,49,7,49,1045.14,-126.455,1,0
7,50,7,50,1065.62,-124.315,1,0
7,51,7,51,1091.1,-99.8381,0.0015,0
7,52,7,52,1110.25,-115.484,1,0
7,53,7,53,1142.06,-96.1718,0,0
7,54,7,54,1176.71,-122.415,1,0
7,55,7,55,1204.22,-95.0612,0,0
7,56,7,56,1223.3,-114.187,1,0
7,57,7,57,1243.1,-111.319,1,0
7,58,7,58,1272.12,-124.602,1,0
7,59,7,59,1301.79,-94.7398,0,0
7,60,7,60,1331.5,-116.917,1,0
7,61,7,61,1355.64,-97.0004,0,0
7,62,7,62,1380.3,-113.104,1,0
7,63,7,63,1405.74,-127.105,1,0
7,64,7,64,1428.36,-108.481,1,0
7,65,7,65,1459.47,-120.412,1,0
7,66,7,66,1491.29,-97.8758,0,0
7,67,7,67,1521.69,-126.237,1,0
7,68,7,68,1545.06,-110.572,1,0
7,69,7,69,1569.09,-123.816,1,0
7,70,7,70,1589.64,-98.8872,0,0
7,71,7,71,1610.12,-105.342,0.8,0
7,72,7,72,1627.08,-135.217,1,0
7,73,7,73,1647.6,-97.7899,0,0
7,74,7,74,1673.82,-103.415,0.4,0
7,75,7,DSO,52.345,-77.3024,0,0
7,76,7,Market,52.345,-98.5281,0,0
8,9,8,9,18.4391,-91.5946,0,1
8,10,8,10,41.8808,-99.115,0,1
8,11,8,11,68.4763,-71.3119,0,1
8,12,8,12,89.0225,-98.2027,0,1
8,13,8,13,115.109,-99.3116,0,1
8,14,8,14,149.683,-97.9594,0,1
8,15,8,15,176.051,-84.0841,0,0
8,16,8,16,192.44,-83.801,0,0
8,17,8,17,211.4,-99.0698,0,0
8,18,8,18,229.079,-97.5511,0,0
8,19,8,19,260.68,-116.154,1,0
8,20,8,20,289.353,-94.7116,0,0
8,21,8,21,311.387,-100.548,0.006,0
8,22,8,22,338.87,-91.2785,0,0
8,23,8,23,367.234,-116.856,1,0
8,24,8,24,398.969,-107.395,1,0
8,25,8,25,428.621,-117.869,1,0
8,26,8,26,454.714,-97.3218,0,0
8,27,8,27,483.041,-90.9271,0,0
8,28,8,28,506.996,-122.429,1,0
8,29,8,29,532.531,-107.815,1,0
8,30,8,30,560.772,-123.037,1,0
8,31,8,31,589.024,-105.762,1,0
8,32,8,32,611.68,-97.6914,0,0
8,33,8,33,630.779,-96.4211,0,0
8,34,8,34,658.426,-92.482,0,0
8,35,8,35,680.273,-105.963,1,0
8,36,8,36,709.97,-96.4195,0,0
8,37,8,37,731.285,-108.169,1,0
8,38,8,38,753.908,-109.206,1,0
8,39,8,39,780.678,-102.857,0.15,0
8,40,8,40,798.331,-118.863,1,0
8,41,8,41,825.194,-90.3638,0,0
8,42,8,42,850.699,-98.5995,0,0
8,43,8,43,879.645,-110.781,1,0
8,44,8,44,906.512,-100.745,0.006,0
8,45,8,45,922.775,-117.904,1,0
8,46,8,46,940.462,-125.21,1,0
8,47,8,47,963.83,-93.5746,0,0
8,48,8,48,996.386,-108.279,1,0
8,49,8,49,1024.71,-98.1914,0,0
8,50,8,50,1045.15,-116.727,1,0
8,51,8,51,1070.67,-116.473,1,0
8,52,8,52,1089.84,-101.77,0.03,0
8,53,8,53,1121.65,-105.442,1,0
8,54,8,54,1156.3,-97.0163,0,0
8,55,8,55,1183.77,-128.762,1,0
8,56,8,56,1202.82,-113.915,1,0
8,57,8,57,1222.63,-125.037,1,0
8,58,8,58,1251.68,-112.712,1,0
8,59,8,59,1281.32,-102.529,0.15,0
8,60,8,60,1311.05,-100.135,0.0015,0
8,61,8,61,1335.23,-102.196,0.03,0
